profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,reward/synthesizability,reward/boltz2_pose_conf,reward/non_finite_zeroed,reward/crashes_total,reward/structural_alerts,reward/spectrum_breadth,reward/predicted_mic,profiling/Time taken: GRPOTrainer.reward_callable,reward/embedding_novelty,reward/resistance_robustness,reward/hemolysis_safety,reward/validity,reward/pareto_entry,reward/drug_likeness_qed,reward/novelty,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer.compute_loss,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/rewards/reward_callable/std,train/clip_ratio/high_max,train/step_time,train/reward,train/num_tokens,train/kl,train/completions/min_terminated_length,train/loss,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/rewards/reward_callable/mean,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/completions/max_length
,1760,5933.170427437,1778116364.2616663,30,0.3591928889945848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1761,5933.311010787,1778116364.402053,30,,,,,,,,,,,,,,,,,,,0.4998037150071468,,,,,,,,,,,,,,,,,,,,,,,,,
,1762,5934.387223901,1778116365.478328,30,,,,,,,,,,,,,,,,,,4.1430030250921845e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1763,5934.769811338,1778116365.8608615,30,0.3820832609926583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1764,5934.93347346,1778116366.0245576,30,,,,,,,,,,,,,,,,,,,0.5460182780079776,,,,,,,,,,,,,,,,,,,,,,,,,
,1765,5936.07193738,1778116367.1629379,30,,,,,,,,,,,,,,,,,,4.295987309888005e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1766,5936.465740801,1778116367.55682,30,0.393231232999824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1767,5936.618568761,1778116367.7095559,30,,,,,,,,,,,,,,,,,,,0.5464381350029726,,,,,,,,,,,,,,,,,,,,,,,,,
,1768,5937.758643056,1778116368.8497214,30,,,,,,,,,,,,,,,,,,4.075001925230026e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1769,5938.123210849,1778116369.2144306,30,0.36412048699276056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1770,5938.3007943,1778116369.3917944,30,,,,,,,,,,,,,,,,,,,0.5418613189976895,,,,,,,,,,,,,,,,,,,,,,,,,
,1771,5939.431908802,1778116370.5229366,30,,,,,,,,,,,,,,,,,,3.7030113162472844e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1772,5939.781477561,1778116370.8725865,30,0.34916974599764217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1773,5939.931336414,1778116371.0225236,30,,,,,,,,,,,,,,,,,,,0.49932823999552056,,,,,,,,,,,,,,,,,,,,,,,,,
138.79431226600718,1774,6079.841885422,1778116510.932918,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1775,6087.752643427,1778116518.8336794,30,7.856398527001147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1776,6088.22601814,1778116519.3169522,30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31782392600143794,0.0013994067386806015,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1777,6088.226063183,1778116519.3173013,30,,,,,,,,,,,,,,,,,0.3182773519947659,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1778,6088.227882807,1778116519.3189864,30,,,,,,,,,,,,,,,,,,147.18280898200464,,,,,,,,,,,,,,,,,,,,,,,,,,
,1779,6088.56822168,1778116519.6591861,30,0.3399516270001186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1780,6088.721479952,1778116519.8124676,30,,,,,,,,,,,,,,,,,,,0.4933087429963052,,,,,,,,,,,,,,,,,,,,,,,,,
,1781,6089.76298866,1778116520.853908,30,,,,,,,,,,,,,,,,,,4.558009095489979e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1782,6090.287234438,1778116521.3782136,30,0.5239117159944726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1783,6090.3124894,1778116521.403614,30,,,,,,,,,,,,,,,,,,,0.5495265119971009,,,,,,,,,,,,,,,,,,,,,,,,,
,1784,6091.354753204,1778116522.4458475,30,,,,,,,,,,,,,,,,,,4.191009793430567e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1785,6091.737296202,1778116522.8284988,30,0.3821595869958401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1786,6091.887320808,1778116522.9782648,30,,,,,,,,,,,,,,,,,,,0.5322157449991209,,,,,,,,,,,,,,,,,,,,,,,,,
,1787,6092.993465222,1778116524.0844548,30,,,,,,,,,,,,,,,,,,4.398010787554085e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1788,6093.325046586,1778116524.4161406,30,0.3313228320039343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1789,6093.478802867,1778116524.5697987,30,,,,,,,,,,,,,,,,,,,0.4851537409995217,,,,,,,,,,,,,,,,,,,,,,,,,
,1790,6094.521001712,1778116525.6119397,30,,,,,,,,,,,,,,,,,,4.004003130830824e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1791,6094.869630229,1778116525.9606066,30,0.3481562320084777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1792,6095.005136588,1778116526.0959475,30,,,,,,,,,,,,,,,,,,,0.4837493609957164,,,,,,,,,,,,,,,,,,,,,,,,,
,1793,6096.046521279,1778116527.1374876,30,,,,,,,,,,,,,,,,,,4.358007572591305e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1794,6096.415993854,1778116527.5069811,30,0.36882498300110456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1795,6096.575885373,1778116527.6668198,30,,,,,,,,,,,,,,,,,,,0.5291554630093742,,,,,,,,,,,,,,,,,,,,,,,,,
,1796,6097.677723273,1778116528.768711,30,,,,,,,,,,,,,,,,,,4.354995326139033e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1797,6098.055233384,1778116529.1462922,30,0.3770814559975406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1798,6098.210001154,1778116529.3008676,30,,,,,,,,,,,,,,,,,,,0.5319859269948211,,,,,,,,,,,,,,,,,,,,,,,,,
,1799,6099.315229694,1778116530.4062254,30,,,,,,,,,,,,,,,,,,4.720001015812159e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1800,6099.643706409,1778116530.734814,30,0.32815751200541854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1801,6099.799246276,1778116530.8901799,30,,,,,,,,,,,,,,,,,,,0.4837703910015989,,,,,,,,,,,,,,,,,,,,,,,,,
,1802,6100.839711048,1778116531.9306915,30,,,,,,,,,,,,,,,,,,4.101006197743118e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1803,6101.214088018,1778116532.3050447,30,0.37387438300356735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1804,6101.367930529,1778116532.4590325,30,,,,,,,,,,,,,,,,,,,0.5281832840119023,,,,,,,,,,,,,,,,,,,,,,,,,
,1805,6102.467079789,1778116533.5581756,30,,,,,,,,,,,,,,,,,,3.927008947357535e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1806,6102.85144841,1778116533.942569,30,0.3839691189932637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1807,6102.997462481,1778116534.0885148,30,,,,,,,,,,,,,,,,,,,0.5301206499862019,,,,,,,,,,,,,,,,,,,,,,,,,
,1808,6104.098881701,1778116535.1898642,30,,,,,,,,,,,,,,,,,,4.0109880501404405e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1809,6104.65070088,1778116535.7417426,30,0.5512854669941589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1810,6104.67562002,1778116535.7666156,30,,,,,,,,,,,,,,,,,,,0.5765680789918406,,,,,,,,,,,,,,,,,,,,,,,,,
,1811,6105.771011208,1778116536.8621795,30,,,,,,,,,,,,,,,,,,4.6770001063123345e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1812,6106.114916229,1778116537.2059205,30,0.3433607979968656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1813,6106.255078528,1778116537.3460562,30,,,,,,,,,,,,,,,,,,,0.4837152180116391,,,,,,,,,,,,,,,,,,,,,,,,,
,1814,6107.297494999,1778116538.388407,30,,,,,,,,,,,,,,,,,,4.155997885391116e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1815,6107.63142731,1778116538.7224066,30,0.3335090839973418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1816,6107.78179139,1778116538.8728933,30,,,,,,,,,,,,,,,,,,,0.48420388500380795,,,,,,,,,,,,,,,,,,,,,,,,,
,1817,6108.823570417,1778116539.9145305,30,,,,,,,,,,,,,,,,,,3.9330043364316225e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1818,6109.171928592,1778116540.262784,30,0.3477591489936458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1819,6109.307124834,1778116540.3981316,30,,,,,,,,,,,,,,,,,,,0.4834105119953165,,,,,,,,,,,,,,,,,,,,,,,,,
,1820,6110.349635903,1778116541.440626,30,,,,,,,,,,,,,,,,,,1.0126008419319987e-05,,,,,,,,,,,,,,,,,,,,,,,,,,
,1821,6110.721352078,1778116541.8124754,30,0.3713771140028257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1822,6110.881791556,1778116541.9727554,30,,,,,,,,,,,,,,,,,,,0.5319339510024292,,,,,,,,,,,,,,,,,,,,,,,,,
,1823,6111.987668529,1778116543.078647,30,,,,,,,,,,,,,,,,,,4.086003173142672e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1824,6112.372482843,1778116543.4635603,30,0.3846951019950211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1825,6112.522203607,1778116543.6132038,30,,,,,,,,,,,,,,,,,,,0.534408273990266,,,,,,,,,,,,,,,,,,,,,,,,,
,1826,6113.644235064,1778116544.7352693,35,,,,,,,,,,,,,,,,,,,,0.04973901695339009,0.0,26.6,0.03680485787044745,0.0,172.20918955100643,0.009218328078713967,770706.0,73.67548918560206,26.6,2.9437366485595704,5949.18017578125,641.0,0.0,4.990102663526924e-07,0.0,1000.0625,0.006072172102706454,0.009218328078713967,0.4,26.6,0.975,0.0,0.03680485489603598,1024.0
141.7424456029985,1827,6255.412289599,1778116686.5034063,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1828,6263.518563152,1778116694.5994983,35,8.051168923993828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1829,6263.932749834,1778116695.0233622,35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25992797200160567,0.001973223573144159,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1830,6263.932902068,1778116695.0240557,35,,,,,,,,,,,,,,,,,0.260716318996856,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1831,6263.935100775,1778116695.0262835,35,,,,,,,,,,,,,,,,,,150.2683069939958,,,,,,,,,,,,,,,,,,,,,,,,,,
,1832,6264.322243143,1778116695.413355,35,0.3866443459992297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1833,6264.497652165,1778116695.5886698,35,,,,,,,,,,,,,,,,,,,0.5621833539917134,,,,,,,,,,,,,,,,,,,,,,,,,
,1834,6265.634571085,1778116696.7256885,35,,,,,,,,,,,,,,,,,,4.942994564771652e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1835,6266.00424526,1778116697.0953639,35,0.3691562710009748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1836,6266.181954175,1778116697.2728848,35,,,,,,,,,,,,,,,,,,,0.5470272949896753,,,,,,,,,,,,,,,,,,,,,,,,,
,1837,6267.319241255,1778116698.4103673,35,,,,,,,,,,,,,,,,,,4.064000677317381e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1838,6267.675794865,1778116698.766899,35,0.35601885699725244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1839,6267.817604178,1778116698.908776,35,,,,,,,,,,,,,,,,,,,0.4981929450004827,,,,,,,,,,,,,,,,,,,,,,,,,
,1840,6268.894296614,1778116699.9853888,35,,,,,,,,,,,,,,,,,,4.460991476662457e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1841,6269.399171939,1778116700.4901373,35,0.5043177890038351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1842,6269.442964519,1778116700.5340385,35,,,,,,,,,,,,,,,,,,,0.5484398980042897,,,,,,,,,,,,,,,,,,,,,,,,,
,1843,6270.516828565,1778116701.6079319,35,,,,,,,,,,,,,,,,,,4.398010787554085e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1844,6270.896359919,1778116701.9874647,35,0.37902046700764913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1845,6271.062860276,1778116702.1539252,35,,,,,,,,,,,,,,,,,,,0.5457799499999965,,,,,,,,,,,,,,,,,,,,,,,,,
,1846,6272.196771176,1778116703.2878637,35,,,,,,,,,,,,,,,,,,4.564004484564066e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1847,6272.529284651,1778116703.620379,35,0.3319152690091869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1848,6272.690647146,1778116703.7816465,35,,,,,,,,,,,,,,,,,,,0.49355428099806886,,,,,,,,,,,,,,,,,,,,,,,,,
,1849,6273.761005298,1778116704.8519907,35,,,,,,,,,,,,,,,,,,4.548986908048391e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1850,6274.12122942,1778116705.212348,35,0.35991673200624064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1851,6274.260908188,1778116705.351933,35,,,,,,,,,,,,,,,,,,,0.4997833100060234,,,,,,,,,,,,,,,,,,,,,,,,,
,1852,6275.338134467,1778116706.4292235,35,,,,,,,,,,,,,,,,,,3.7620047805830836e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1853,6275.688493576,1778116706.7796314,35,0.3499497419979889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1854,6275.832487429,1778116706.9235256,35,,,,,,,,,,,,,,,,,,,0.49404970099567436,,,,,,,,,,,,,,,,,,,,,,,,,
,1855,6276.90379014,1778116707.9946775,35,,,,,,,,,,,,,,,,,,3.749999450519681e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1856,6277.283801221,1778116708.3750412,35,0.3801275649893796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1857,6277.450291865,1778116708.54111,35,,,,,,,,,,,,,,,,,,,0.5462784650007961,,,,,,,,,,,,,,,,,,,,,,,,,
,1858,6278.588469331,1778116709.6794486,35,,,,,,,,,,,,,,,,,,3.918001311831176e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1859,6278.980421476,1778116710.0715327,35,0.39164314400113653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1860,6279.130629154,1778116710.2215216,35,,,,,,,,,,,,,,,,,,,0.5418437399930554,,,,,,,,,,,,,,,,,,,,,,,,,
,1861,6280.261804488,1778116711.3528998,35,,,,,,,,,,,,,,,,,,4.208006430417299e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1862,6280.642970931,1778116711.7341137,35,0.3807044809946092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1863,6280.806651817,1778116711.8977377,35,,,,,,,,,,,,,,,,,,,0.5446602370066103,,,,,,,,,,,,,,,,,,,,,,,,,
,1864,6281.941022131,1778116713.0320144,35,,,,,,,,,,,,,,,,,,4.351997631601989e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1865,6282.304439376,1778116713.3955472,35,0.3629686189960921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1866,6282.483152338,1778116713.5741224,35,,,,,,,,,,,,,,,,,,,0.541908951010555,,,,,,,,,,,,,,,,,,,,,,,,,
,1867,6283.612305795,1778116714.7032757,35,,,,,,,,,,,,,,,,,,3.972003469243646e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1868,6284.148183483,1778116715.239224,35,0.5354185949981911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1869,6284.191134776,1778116715.2822547,35,,,,,,,,,,,,,,,,,,,0.5787717500061262,,,,,,,,,,,,,,,,,,,,,,,,,
,1870,6285.323831475,1778116716.4149263,35,,,,,,,,,,,,,,,,,,4.435991286300123e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1871,6285.664885021,1778116716.7560601,35,0.3406934509985149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1872,6285.8221413,1778116716.913166,35,,,,,,,,,,,,,,,,,,,0.4980560999974841,,,,,,,,,,,,,,,,,,,,,,,,,
,1873,6286.90020046,1778116717.991305,35,,,,,,,,,,,,,,,,,,4.454006557352841e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1874,6287.234264311,1778116718.3253307,35,0.33350290400267113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1875,6287.395584567,1778116718.4866614,35,,,,,,,,,,,,,,,,,,,0.49515019499813206,,,,,,,,,,,,,,,,,,,,,,,,,
,1876,6288.464383656,1778116719.5555499,35,,,,,,,,,,,,,,,,,,4.064000677317381e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1877,6288.820452249,1778116719.9115307,35,0.35552925799856894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1878,6288.959369527,1778116720.050359,35,,,,,,,,,,,,,,,,,,,0.4946570489992155,,,,,,,,,,,,,,,,,,,,,,,,,
139.2451921030006,1879,6429.314499274,1778116860.4054658,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,6437.22958408,1778116868.3106003,35,7.860625942994375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1881,6437.820702132,1778116868.9116898,35,,0.06728037853091579,0.0,0.0,0.0,0.125,0.0,0.03685133129555658,0.43476733000716195,0.003550751450791409,0.0,0.09899241666666665,0.125,0.0,0.06070680876329475,0.06867908296130952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1882,6437.820995843,1778116868.9120927,35,,,,,,,,,,,,,,,,,0.43528695800341666,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1883,6437.823712859,1778116868.914205,35,,,,,,,,,,,,,,,,,,147.75699695700314,,,,,,,,,,,,,,,,,,,,,,,,,,
,1884,6438.18694454,1778116869.2781167,35,0.36364961801155005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1885,6438.358559504,1778116869.449542,35,,,,,,,,,,,,,,,,,,,0.5351324470102554,,,,,,,,,,,,,,,,,,,,,,,,,
,1886,6439.457088447,1778116870.548174,35,,,,,,,,,,,,,,,,,,4.041008651256561e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1887,6439.807023365,1778116870.8982704,35,0.3495068829943193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1888,6439.944477382,1778116871.0354667,35,,,,,,,,,,,,,,,,,,,0.4871065330080455,,,,,,,,,,,,,,,,,,,,,,,,,
,1889,6440.986289227,1778116872.0774689,35,,,,,,,,,,,,,,,,,,4.292989615350962e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,6441.325547159,1778116872.4168215,35,0.33890610600064974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1891,6441.468403066,1778116872.559343,35,,,,,,,,,,,,,,,,,,,0.4816589380061487,,,,,,,,,,,,,,,,,,,,,,,,,
,1892,6442.50346442,1778116873.5944514,35,,,,,,,,,,,,,,,,,,4.1800085455179214e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1893,6442.858096468,1778116873.949333,35,0.35465061700961087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1894,6443.030093431,1778116874.121259,35,,,,,,,,,,,,,,,,,,,0.5266389379976317,,,,,,,,,,,,,,,,,,,,,,,,,
,1895,6444.126660195,1778116875.2174482,35,,,,,,,,,,,,,,,,,,4.438988980837166e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1896,6444.49806848,1778116875.589302,35,0.37161012199067045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1897,6444.658026249,1778116875.748908,35,,,,,,,,,,,,,,,,,,,0.5312880419951398,,,,,,,,,,,,,,,,,,,,,,,,,
,1898,6445.758299455,1778116876.8492792,35,,,,,,,,,,,,,,,,,,4.144007107242942e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1899,6446.180457168,1778116877.2714686,35,0.42168143700109795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,6446.327924304,1778116877.4189918,35,,,,,,,,,,,,,,,,,,,0.569520809003734,,,,,,,,,,,,,,,,,,,,,,,,,
,1901,6447.43210617,1778116878.5231922,35,,,,,,,,,,,,,,,,,,4.469999112188816e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1902,6447.761164325,1778116878.8521488,35,0.328517550995457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1903,6447.915787126,1778116879.0068433,35,,,,,,,,,,,,,,,,,,,0.48345290499855764,,,,,,,,,,,,,,,,,,,,,,,,,
,1904,6448.949800569,1778116880.0409067,35,,,,,,,,,,,,,,,,,,3.981011104770005e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1905,6449.324062596,1778116880.4151437,35,0.37378161199740134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1906,6449.477384575,1778116880.5683575,35,,,,,,,,,,,,,,,,,,,0.5272917870024685,,,,,,,,,,,,,,,,,,,,,,,,,
,1907,6450.572876271,1778116881.6638858,35,,,,,,,,,,,,,,,,,,4.578992957249284e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1908,6450.958118354,1778116882.0492225,35,0.38493888499215245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1909,6451.10295122,1778116882.193939,35,,,,,,,,,,,,,,,,,,,0.529882267001085,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,6452.203866755,1778116883.2948604,35,,,,,,,,,,,,,,,,,,4.456000169739127e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1911,6452.540412955,1778116883.631385,35,0.33609907899517566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1912,6452.68791166,1778116883.778738,35,,,,,,,,,,,,,,,,,,,0.48367682300158776,,,,,,,,,,,,,,,,,,,,,,,,,
,1913,6453.724633728,1778116884.8157182,35,,,,,,,,,,,,,,,,,,4.462999640963972e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1914,6454.106515053,1778116885.1974761,35,0.38129909700364806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1915,6454.256464052,1778116885.3473182,35,,,,,,,,,,,,,,,,,,,0.5314011919981567,,,,,,,,,,,,,,,,,,,,,,,,,
,1916,6455.356399598,1778116886.4474359,35,,,,,,,,,,,,,,,,,,4.21699951402843e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1917,6455.719922718,1778116886.8109174,35,0.3630195520090638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1918,6455.888633756,1778116886.9794521,35,,,,,,,,,,,,,,,,,,,0.5318440859991824,,,,,,,,,,,,,,,,,,,,,,,,,
,1919,6456.990520117,1778116888.0816746,35,,,,,,,,,,,,,,,,,,3.895998816005886e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,6457.336316533,1778116888.4274366,35,0.3453818720008712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1921,6457.477338839,1778116888.5683458,35,,,,,,,,,,,,,,,,,,,0.4864938389946474,,,,,,,,,,,,,,,,,,,,,,,,,
,1922,6458.517572343,1778116889.6086025,35,,,,,,,,,,,,,,,,,,4.214001819491386e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1923,6458.851503253,1778116889.942484,35,0.3334318310080562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1924,6459.00269762,1778116890.0936983,35,,,,,,,,,,,,,,,,,,,0.484912397005246,,,,,,,,,,,,,,,,,,,,,,,,,
,1925,6460.038520508,1778116891.1296902,35,,,,,,,,,,,,,,,,,,3.6999990697950125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1926,6460.462181577,1778116891.553257,35,0.42314058700867463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1927,6460.596959779,1778116891.6878583,35,,,,,,,,,,,,,,,,,,,0.5580208970059175,,,,,,,,,,,,,,,,,,,,,,,,,
,1928,6461.635312742,1778116892.726257,35,,,,,,,,,,,,,,,,,,4.0009908843785524e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,1929,6461.976181369,1778116893.0672803,35,0.3403626029903535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1930,6462.123005402,1778116893.2139482,35,,,,,,,,,,,,,,,,,,,0.4874959199951263,,,,,,,,,,,,,,,,,,,,,,,,,
141.0386541659973,1931,6604.23917015,1778117035.3301778,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1932,6612.288623603,1778117043.369534,35,7.982561277996865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1933,6612.448646626,1778117043.5397854,35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013549120048992336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1934,6612.448923261,1778117043.540215,35,,,,,,,,,,,,,,,,,0.0018842270073946565,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1935,6612.450627227,1778117043.541835,35,,,,,,,,,,,,,,,,,,149.25279175300966,,,,,,,,,,,,,,,,,,,,,,,,,,
